"","community","trait","pmid","category","mrbase_id","background","ncase","ncontrol","lor","se","z","pval","fdr"
"181","27","2hr glucose",20081857,"Glycemic","756","clumped",7,142311,0.911433793599491,0.434065280440541,2.09976202813195,0.0357497800740228,0.908952971826813
"182","18","Simple reaction time",21130836,"Neurological","1066","clumped",14,144473,-2.9013768574404,1.386275198866,-2.09292993181568,0.0363554098380504,0.919272505904988
"183","6","Hippocampus volume",25607358,"Neurological","1045","clumped",58,184940,0.43758565713729,0.209987839919394,2.08386189078978,0.0371727316883238,0.934802793604734
"184","18","Depressive symptoms",27089181,"Neurological","1000","clumped",15,177838,0.678331763139366,0.326553461850644,2.07724566536555,0.0377788911052113,0.937742217591569
"185","4","Inflammatory bowel disease",26192919,"Immune","31","clumped",30,192139,-1.15578642672737,0.556864945741901,-2.07552376130901,0.0379380190057391,0.937742217591569
"186","13","Lung adenocarcinoma",24880342,"Cancer","965","clumped",11,185561,0.272996832046327,0.131559835349916,2.07507733131638,0.0379793682891988,0.937742217591569
"187","4","Overweight",23563607,"Anthropometric","93","clumped",20,144982,-1.91182895916244,0.922402051292942,-2.07266338629951,0.0382036174908541,0.937742217591569
"188","33","Serum creatinine (eGFRcrea)",26831199,"Kidney","1105","clumped",11,135917,0.152608820092204,0.0736692988642962,2.07153892387818,0.0383084608664092,0.937742217591569
"189","12","Overweight",23563607,"Anthropometric","93","clumped",10,144982,0.169121606838732,0.0818344903965812,2.06662992607573,0.0387690386946094,0.938218034268623
"190","23","Difference in height between adolescence and adulthood",23449627,"Anthropometric","1040","clumped",9,142944,-3.93666987326501,1.90689639531765,-2.06443825838227,0.0389761821956654,0.938218034268623
"191","21","Body fat",26833246,"Anthropometric","999","clumped",14,151992,0.340508565890471,0.165863027913578,2.05295037823553,0.0400773903340662,0.938218034268623
"192","42","Squamous cell lung cancer",24880342,"Cancer","967","clumped",7,185560,-7.77751942233929,3.78918456686048,-2.05255755825675,0.0401155073455687,0.938218034268623
"193","7","HbA1C",20858683,"Glycemic","758","clumped",25,147569,0.246433222506418,0.12018629269569,2.05042702440605,0.0403227782811402,0.938218034268623
"194","19","Cigarettes smoked per day",20418890,"Behavioural","961","clumped",15,145459,-2.47306558939871,1.20644995556857,-2.04987001572992,0.0403771168913551,0.938218034268623
"195","32","Intracranial volume",25607358,"Neurological","1041","clumped",15,184936,0.662753892447168,0.323327808351735,2.04978933246034,0.0403849930400442,0.938218034268623
"196","71","Putamen volume",25607358,"Neurological","1047","clumped",8,184932,0.786204729980807,0.383641913155951,2.04931917764995,0.0404309145842174,0.938218034268623
"197","40","Amyotrophic lateral sclerosis",27455348,"Neurological","1086","clumped",7,194081,-7.91302120611096,3.86147083078246,-2.04922464855381,0.0404401528912235,0.938218034268623
"198","6","Leptin",26833098,"Other","1003","clumped",46,145692,0.497702654889223,0.24335752627194,2.0451500412322,0.0408400680815558,0.938218034268623
"199","42","Ferritin",25352340,"Metal","1050","clumped",6,126820,0.533291642291631,0.260775142745445,2.045024831267,0.0408524100977027,0.938218034268623
"200","33","Obesity class 1",23563607,"Anthropometric","90","clumped",12,143771,-3.18496676769304,1.55872103715243,-2.04332057615103,0.0410207140227863,0.938218034268623
"201","2","Difference in height between childhood and adulthood",23449627,"Anthropometric","1037","clumped",170,142624,0.27484976996877,0.134591518827025,2.04210319018691,0.0411412965161637,0.938218034268623
"202","31","Father's age at death",27015805,"Aging","1092","clumped",18,197123,0.614816096327995,0.301416744447,2.03975428590067,0.0413748050339979,0.938218034268623
"203","10","Inflammatory bowel disease",26192919,"Immune","31","clumped",15,192139,0.170885661095613,0.0837821757429342,2.03964219812022,0.0413859758706063,0.938218034268623
"204","53","Age of smoking initiation",20418890,"Behavioural","964","clumped",13,145375,-2.8449261816301,1.39935500049727,-2.03302677349145,0.0420498181448666,0.938376337109151
"205","9","Copper",23720494,"Metal","1073","clumped",24,146337,0.338450429855604,0.166500428135103,2.03273008752251,0.0420797997951712,0.938376337109151
"206","17","G speed factor",21130836,"Neurological","1061","clumped",10,144316,0.910793835867194,0.44810028975218,2.03256694248269,0.0420962941514404,0.938376337109151
"207","8","Neo-conscientiousness",21173776,"Personality","114","clumped",11,139946,0.768837619965546,0.378598508226725,2.03074656465663,0.0422807101103235,0.938376337109151
"208","81","Amyotrophic lateral sclerosis",27455348,"Neurological","1086","clumped",8,194081,0.463782595921535,0.228539644574495,2.02933104575805,0.0424245831998469,0.938376337109151
"209","9","Eczema",26482879,"Immune","996","clumped",33,192134,-1.17866786936974,0.581731050136224,-2.02613883012387,0.0427505599271405,0.938376337109151
"210","72","HDL cholesterol",24097068,"Lipid","299","clumped",7,144564,-7.24034006919402,3.57466714223848,-2.02545853392662,0.0428203022148896,0.938376337109151
"211","24","Lumbar spine bone mineral density",26367794,"Bone","982","clumped",7,192488,0.45256630788558,0.223906040607755,2.02123313268889,0.0432556373984022,0.939717483456628
"212","21","Neo-openness to experience",21173776,"Personality","117","clumped",12,139918,0.850765495965558,0.420983026455865,2.02090213262969,0.0432898971083888,0.939717483456628
"213","11","Type 2 diabetes",24509480,"Glycemic","23","clumped",9,152584,0.232244723660809,0.115350104014464,2.01338980701471,0.0440736370810442,0.939946732229855
"214","71","Depressive symptoms",27089181,"Neurological","1000","clumped",8,177838,0.801227772534381,0.398326439805659,2.01148528559966,0.0442742230042686,0.939946732229855
"215","81","Putamen volume",25607358,"Neurological","1047","clumped",8,184932,0.788933798763448,0.392410456685295,2.01048108000893,0.0443802967053183,0.939946732229855
"216","16","Extreme height",23563607,"Anthropometric","86","clumped",7,125069,0.214001721169681,0.106514385665808,2.00913444538016,0.0445228775467295,0.939946732229855
"217","2","Childhood obesity",22484627,"Anthropometric","1096","clumped",175,145554,0.253738350644954,0.126308246321109,2.00888190625246,0.0445496592228828,0.939946732229855
"218","33","Mother's age at death",27015805,"Aging","1093","clumped",16,197123,0.639926037499837,0.319378765174321,2.00365868767311,0.0451066345321432,0.939946732229855
"219","10","College completion",23722424,"Education","836","clumped",8,141060,-5.15537732273353,2.57423114564221,-2.00268625117865,0.0452109754471424,0.939946732229855
"220","81","Haemoglobin concentration",23222517,"Haematological","270","clumped",7,148248,-6.5936661875703,3.29443899052627,-2.00145342091067,0.0453435486357254,0.939946732229855
"221","10","Squamous cell lung cancer",24880342,"Cancer","967","clumped",15,185560,0.258572783950412,0.129339316334568,1.99918161993024,0.0455887065082992,0.939946732229855
"222","27","Eczema",26482879,"Immune","996","clumped",11,192134,0.293881130116505,0.147033362083418,1.99873774191312,0.0456367371202906,0.939946732229855
"223","23","Cigarettes smoked per day",20418890,"Behavioural","961","clumped",9,145459,-4.51286320365489,2.25795982576187,-1.99864636747121,0.0456466297449336,0.939946732229855
"224","15","Father's age at death",27015805,"Aging","1092","clumped",13,197123,-2.66879709155498,1.33969499732329,-1.99209304870679,0.0463608495237207,0.939946732229855
"225","17","Birth length",25281659,"Anthropometric","29","clumped",10,136591,-3.6639208840368,1.83957605162735,-1.99172025575978,0.0464017599835787,0.939946732229855
"226","25","Father's age at death",27015805,"Aging","1092","clumped",20,197123,0.578789971875065,0.29063944216621,1.9914364257005,0.0464329279917588,0.939946732229855
"227","6","Body mass index",25673413,"Anthropometric","2","clumped",46,146777,0.095800422568801,0.0481245979602562,1.99067476154124,0.0465166551380384,0.939946732229855
"228","40","Forearm bone mineral density",26367794,"Bone","977","clumped",6,193980,-9.98262329304438,5.01587825921322,-1.99020446214144,0.0465684169814009,0.939946732229855
"229","19","Microalbuminuria",26631737,"Kidney","1097","clumped",15,135700,0.636960112573274,0.320476187661437,1.9875427164223,0.0468622871054195,0.941747795891444
"230","2","Mean cell haemoglobin",23222517,"Haematological","271","clumped",178,148131,0.0750257172224222,0.0378845859763267,1.98037579899393,0.0476613172539345,0.947327984606622
"231","52","Childhood intelligence",23358156,"Education","16","clumped",10,108460,0.838128397321996,0.423506050407804,1.97902343193195,0.0478133681490948,0.947327984606622
"232","81","Mother's age at death",27015805,"Aging","1093","clumped",8,197123,0.781031495913102,0.394691158596908,1.97884213745653,0.0478337826160382,0.947327984606622
"233","20","Chronotype",27494321,"Sleeping","1087","clumped",8,197549,0.596727271893771,0.301908183443383,1.97651903664173,0.0480960218464081,0.947327984606622
"234","10","Age at menopause",26414677,"Aging","1004","clumped",8,144741,-4.92533857059501,2.49274109097207,-1.97587249972854,0.0481692195562689,0.947327984606622
"235","21","Amygdala volume",25607358,"Neurological","1043","clumped",16,184937,-2.24856351297784,1.14263089692231,-1.96788264612341,0.0490815419823388,0.958651399506927
"236","18","8-choice reaction time",21130836,"Neurological","1063","clumped",14,142610,0.79247021195751,0.402863161037056,1.96709525367751,0.0491722303521844,0.958651399506927
"237","33","Platelet count",22139419,"Haematological","1008","clumped",13,151872,0.168306729023676,0.0856355867936267,1.96538302971262,0.0493699221388835,0.958651399506927
"238","7","Putamen volume",25607358,"Neurological","1047","clumped",27,184932,-1.33849477092698,0.682031199772775,-1.96251252343428,0.0497028440264233,0.961060874830252
"239","32","Neuroticism",27089181,"Personality","1007","clumped",15,177839,-2.03179346486654,1.03756916450042,-1.95822460264115,0.0502036634503085,0.965614678607401
"240","25","Heart rate",23583979,"Haematological","1056","clumped",13,146098,-2.50041493221164,1.27872302161467,-1.95539994975168,0.0505358820585515,0.965614678607401
"241","52","Migraine in bipolar disorder",25451450,"Neurological","1019","clumped",11,98939,0.792836232595806,0.405582678645334,1.95480792040705,0.0506057459675372,0.965614678607401
"242","18","Lung cancer",24880342,"Cancer","966","clumped",15,185568,-2.21569577435178,1.13430318562611,-1.95335409653175,0.050777651504344,0.965614678607401
"243","6","Hip circumference",25673412,"Anthropometric","48","clumped",46,146503,0.11916065336366,0.0610644498625872,1.95139158105586,0.0510104822050815,0.966050366698703
"244","32","Chronotype",27494321,"Sleeping","1087","clumped",14,197549,0.493945309476017,0.253558433068586,1.94805317061731,0.0514086013553137,0.967240071145187
"245","21","Pancreatic cancer",19648918,"Cancer","822","clumped",11,98854,0.829079059886632,0.425947707177657,1.9464339070637,0.0516026399305865,0.967240071145187
"246","71","Amygdala volume",25607358,"Neurological","1043","clumped",8,184937,0.932806687106854,0.479913097073675,1.94369916719246,0.0519317391213525,0.967240071145187
"247","1","Thalamus volume",25607358,"Neurological","1048","clumped",38,184952,0.530492322677517,0.273322368520811,1.94090343043813,0.0522699918488964,0.967240071145187
"248","25","PGC cross-disorder traits",23453885,"Neurological","803","clumped",11,131806,0.533179226185945,0.274801549531158,1.94023369626411,0.0523512951323785,0.967240071145187
"249","81","Myocardial infarction",26343387,"Cardiovascular","798","clumped",8,191222,0.430945170927189,0.222150127446735,1.93988261848068,0.0523939569209644,0.967240071145187
"250","16","LDL cholesterol",24097068,"Lipid","300","clumped",7,144335,0.0978853741622138,0.0504916380177838,1.93864524909525,0.0525445497145365,0.967240071145187
"251","27","Extreme waist-to-hip ratio",23563607,"Anthropometric","87","clumped",7,123270,0.814904963930841,0.421194591349058,1.93474698077379,0.0530213521299835,0.971990459908805
"252","18","4-choice reaction time",21130836,"Neurological","1068","clumped",14,144319,0.784614882671765,0.406024289774273,1.93243336034888,0.0533060397885592,0.971990459908805
"253","11","Body fat",26833246,"Anthropometric","999","clumped",9,151992,0.350035945676813,0.181236312087052,1.93137866052296,0.053436242146225,0.971990459908805
"254","11","Coronary heart disease",26343387,"Cardiovascular","7","clumped",14,191548,0.317214588282271,0.164866650164281,1.92406765083286,0.054346104275447,0.973503153036856
"255","15","Difference in height between adolescence and adulthood",23449627,"Anthropometric","1040","clumped",8,142944,-4.77256227174838,2.48051080804915,-1.92402397774749,0.0543515780286078,0.973503153036856
"256","24","Myocardial infarction",26343387,"Cardiovascular","798","clumped",6,191222,0.466581357754739,0.242614875453509,1.9231358212582,0.0544629946894864,0.973503153036856
"257","24","Parents' age at death",27015805,"Aging","1094","clumped",6,197123,0.928119830447356,0.482831224633803,1.92224484062992,0.0545749570074448,0.973503153036856
"258","9","Anorexia nervosa",24514567,"Neurological","45","clumped",18,128709,0.31021408880005,0.16138258342676,1.92222780310637,0.0545770998443087,0.973503153036856
"259","18","Squamous cell lung cancer",24880342,"Cancer","967","clumped",15,185560,-2.17358369038897,1.13344637952811,-1.91767668029774,0.0551520204263431,0.973997167621448
"260","9","Gout",23263486,"Immune","1054","clumped",24,146320,0.210828459320139,0.109957057218555,1.91737087780631,0.0551908312581095,0.973997167621448
"261","14","Packed cell volume",23222517,"Haematological","274","clumped",7,148194,0.347356782697175,0.181432891951589,1.91451935181553,0.0555538288774961,0.973997167621448
"262","14","Lumbar spine bone mineral density",26367794,"Bone","982","clumped",12,192488,0.381695678373932,0.199493517281444,1.9133237188627,0.0557066230863818,0.973997167621448
"263","11","Crohn's disease",26192919,"Immune","30","clumped",15,192136,0.121235666959454,0.0633965072161893,1.91233984777784,0.0558326179216404,0.973997167621448
"264","12","Gout",23263486,"Immune","1054","clumped",10,146320,0.245634848550036,0.12848895121398,1.91171961658374,0.0559121668388939,0.973997167621448
"265","17","HbA1C",20858683,"Glycemic","758","clumped",12,147569,-2.67584738455418,1.40139868806611,-1.90941193775967,0.0562089720002737,0.973997167621448
"266","41","Eczema",26482879,"Immune","996","clumped",8,192134,-4.57465611941522,2.40007863681695,-1.90604426423389,0.0566444629773183,0.973997167621448
